OccurredOn,Date,Time,ELE-HV-B1-SWB_HLI_INC1_Hz,ELE-HV-B1-SWB_HLI_INC1_kW,ELE-HV-B1-SWB_HLI_INC1_kWH,ELE-HV-B1-SWB_HLI_INC1_L1_A,ELE-HV-B1-SWB_HLI_INC1_L12_V,ELE-HV-B1-SWB_HLI_INC1_L2_A,ELE-HV-B1-SWB_HLI_INC1_L23_V,ELE-HV-B1-SWB_HLI_INC1_L3_A,ELE-HV-B1-SWB_HLI_INC1_L31_V,ELE-HV-B1-SWB_HLI_INC1_PF,ELE-HV-B1-SWB_HLI_INC2_Hz,ELE-HV-B1-SWB_HLI_INC2_kW,ELE-HV-B1-SWB_HLI_INC2_kWH,ELE-HV-B1-SWB_HLI_INC2_L1_A,ELE-HV-B1-SWB_HLI_INC2_L12_V,ELE-HV-B1-SWB_HLI_INC2_L2_A,ELE-HV-B1-SWB_HLI_INC2_L23_V,ELE-HV-B1-SWB_HLI_INC2_L3_A,ELE-HV-B1-SWB_HLI_INC2_L31_V,ELE-HV-B1-SWB_HLI_INC2_PF
2025-06-25 14:15:00,2025-06-25,14:15:00,49.96,854.24,388438.58,23.31,21860.5,21.63,21878.56,23.27,21990.75,0.99,49.96,1140.19,371458.52,30.86,21914.85,30.47,21932.75,29.6,22008.1,1.0
2025-06-25 14:20:00,2025-06-25,14:20:00,49.98,805.27,388494.76,22.03,21877.17,20.3,21894.5,21.84,22004.16,0.99,49.98,1128.38,371535.29,30.54,21916.14,30.14,21934.05,29.31,22005.71,1.0
2025-06-25 14:25:00,2025-06-25,14:25:00,49.96,840.25,388568.45,23.16,21863.17,21.39,21880.27,23.0,21986.39,0.99,49.96,1124.67,371636.83,30.43,21893.09,30.06,21911.1,29.29,21987.57,1.0
2025-06-25 14:30:00,2025-06-25,14:30:00,49.98,818.57,388637.18,22.41,21881.9,20.71,21896.03,22.33,22010.47,0.99,49.98,1134.26,371731.28,30.6,21914.62,30.31,21930.73,29.56,22008.81,1.0
2025-06-25 14:35:00,2025-06-25,14:35:00,50.0,909.21,388699.33,24.78,21865.31,23.01,21879.89,24.61,21995.33,0.99,50.0,1143.8,371815.88,30.92,21904.21,30.51,21920.29,29.85,21993.01,1.0
2025-06-25 14:40:00,2025-06-25,14:40:00,49.95,800.71,388782.9,22.01,21863.26,20.51,21879.92,21.98,21989.48,0.99,49.95,1168.56,371934.61,31.55,21889.39,31.11,21906.32,30.54,21983.38,1.0
2025-06-25 14:45:00,2025-06-25,14:45:00,49.94,850.61,388850.17,23.13,21909.31,21.52,21926.34,23.08,22036.93,0.99,49.94,1179.3,372029.25,31.89,21912.68,31.41,21930.17,30.72,22007.82,1.0
2025-06-25 14:50:00,2025-06-25,14:50:00,50.02,814.52,388910.44,21.83,21981.61,20.33,22000.75,21.78,22108.06,0.99,50.01,1188.49,372119.01,32.07,21929.58,31.59,21947.67,30.95,22026.31,1.0
2025-06-25 14:55:00,2025-06-25,14:55:00,49.99,807.25,388980.17,22.07,21954.92,20.42,21975.03,22.02,22079.77,0.99,49.99,1182.55,372220.96,31.98,21887.62,31.5,21906.44,30.87,21983.35,1.0
2025-06-25 15:00:00,2025-06-25,15:00:00,50.0,808.78,389049.16,21.84,21938.84,20.22,21959.99,21.76,22064.1,0.99,50.0,1194.4,372321.94,32.18,21895.91,31.82,21914.42,31.21,21987.13,1.0
2025-06-25 15:05:00,2025-06-25,15:05:00,50.04,822.17,389117.37,22.08,21929.83,20.63,21952.16,22.21,22055.88,0.99,50.04,1195.8,372422.42,32.3,21904.49,31.9,21921.53,31.15,21998.06,1.0
2025-06-25 15:10:00,2025-06-25,15:10:00,50.05,817.54,389184.87,22.05,21924.01,20.64,21946.25,22.02,22050.33,0.99,50.05,1207.02,372522.28,32.61,21903.51,32.21,21921.52,31.4,21999.95,1.0
2025-06-25 15:15:00,2025-06-25,15:15:00,50.05,787.44,389249.02,21.68,21922.91,20.15,21942.86,21.6,22045.79,0.99,50.05,1182.92,372616.8,31.94,21912.21,31.59,21930.36,30.74,22003.23,1.0
2025-06-25 15:20:00,2025-06-25,15:20:00,50.06,781.99,389320.89,21.23,21916.54,19.57,21936.04,21.04,22041.29,0.99,50.06,1178.47,372722.46,31.83,21887.76,31.45,21905.84,30.71,21977.71,1.0
2025-06-25 15:25:00,2025-06-25,15:25:00,50.06,794.74,389382.19,21.76,21904.77,20.19,21927.39,21.56,22030.22,0.99,50.06,1160.75,372812.05,31.38,21890.08,31.01,21906.63,30.25,21982.06,1.0
2025-06-25 15:30:00,2025-06-25,15:30:00,50.04,822.92,389451.1,22.49,21905.36,20.81,21925.74,22.31,22028.34,0.99,50.04,1164.16,372912.46,31.53,21885.69,31.15,21901.31,30.29,21978.99,1.0
2025-06-25 15:35:00,2025-06-25,15:35:00,50.02,835.8,389518.26,22.86,21923.58,21.14,21944.32,22.7,22048.69,0.99,50.02,1148.58,373007.9,31.14,21870.9,30.65,21886.06,30.01,21960.75,1.0
2025-06-25 15:40:00,2025-06-25,15:40:00,50.02,800.35,389589.92,21.56,21975.84,20.03,21999.86,21.53,22102.95,0.99,50.02,1153.07,373109.21,31.19,21857.35,30.78,21872.34,30.22,21947.9,1.0
2025-06-25 15:45:00,2025-06-25,15:45:00,50.03,791.36,389651.44,21.46,21969.91,19.89,21994.04,21.41,22098.35,0.99,50.03,1130.1,373197.89,30.8,21857.13,30.09,21872.4,29.55,21949.58,1.0
2025-06-25 15:50:00,2025-06-25,15:50:00,50.04,803.75,389717.79,21.8,21977.64,20.39,22000.23,21.81,22102.46,0.99,50.05,1097.45,373291.93,29.93,21857.58,29.25,21873.43,28.71,21947.9,1.0
2025-06-25 15:55:00,2025-06-25,15:55:00,50.05,821.34,389772.18,22.12,21982.94,20.76,22008.42,22.15,22108.45,0.99,50.05,1087.28,373365.95,29.65,21849.81,29.09,21865.83,28.41,21939.41,1.0
2025-06-25 16:00:00,2025-06-25,16:00:00,50.0,772.04,389856.95,21.03,21976.74,19.6,21999.31,20.95,22105.27,0.99,50.0,1086.2,373483.4,29.63,21849.23,29.07,21865.28,28.37,21939.34,1.0
2025-06-25 16:05:00,2025-06-25,16:05:00,50.0,771.0,389913.79,20.97,21972.56,19.54,21997.46,20.89,22101.19,0.99,50.0,1077.32,373561.55,29.49,21824.49,28.81,21840.97,28.18,21917.24,1.0
2025-06-25 16:10:00,2025-06-25,16:10:00,49.99,774.29,389987.9,20.62,21978.7,19.26,22006.15,20.54,22107.2,0.99,49.99,1082.21,373660.31,29.49,21895.46,28.79,21913.61,28.3,21991.49,1.0
2025-06-25 16:15:00,2025-06-25,16:15:00,49.98,752.27,390047.93,20.42,21962.36,19.07,21988.81,20.34,22088.83,0.99,49.98,1088.44,373747.41,29.61,21906.23,28.93,21925.25,28.51,21997.13,1.0
2025-06-25 16:20:00,2025-06-25,16:20:00,49.95,787.38,390115.62,21.42,21956.35,20.1,21978.41,21.28,22079.92,0.99,49.95,1087.12,373841.31,29.59,21885.23,28.94,21903.18,28.45,21977.44,1.0
2025-06-25 16:25:00,2025-06-25,16:25:00,49.97,786.93,390181.94,21.69,21945.66,20.26,21967.18,21.34,22067.78,0.99,49.97,1083.26,373932.69,29.56,21889.83,28.86,21907.19,28.28,21980.8,1.0
2025-06-25 16:30:00,2025-06-25,16:30:00,49.98,769.51,390237.65,21.12,21946.68,19.58,21967.17,20.79,22075.33,0.99,49.99,1094.26,374010.95,29.82,21897.69,29.02,21915.38,28.69,21987.82,1.0
2025-06-25 16:35:00,2025-06-25,16:35:00,49.95,776.86,390304.27,21.17,21934.87,19.71,21952.54,20.85,22058.52,0.99,49.95,1082.67,374104.21,29.56,21882.95,28.84,21900.31,28.32,21971.95,1.0
2025-06-25 16:40:00,2025-06-25,16:40:00,49.98,771.03,390371.34,21.07,21949.49,19.59,21969.18,20.75,22076.82,0.99,49.99,1086.12,374198.8,29.67,21873.8,28.92,21889.64,28.35,21963.23,1.0
2025-06-25 16:45:00,2025-06-25,16:45:00,49.99,786.68,390445.74,21.31,21950.61,19.79,21975.32,21.19,22080.44,0.99,49.98,1092.08,374301.5,29.8,21886.3,29.05,21902.02,28.53,21977.03,1.0
2025-06-25 16:50:00,2025-06-25,16:50:00,49.99,788.94,390500.18,21.18,21949.67,19.78,21974.91,21.16,22081.42,0.99,49.98,1088.6,374377.3,29.74,21883.21,28.94,21899.88,28.42,21978.35,1.0
2025-06-25 16:55:00,2025-06-25,16:55:00,50.03,767.19,390569.85,20.89,21947.9,19.51,21972.62,20.83,22076.83,0.99,50.03,1100.37,374476.93,29.94,21901.36,29.33,21916.57,28.75,21991.51,1.0
2025-06-25 17:00:00,2025-06-25,17:00:00,50.04,819.47,390631.68,22.28,21954.9,20.91,21977.62,22.28,22080.86,0.99,50.04,1048.36,374560.64,28.54,21895.71,28.11,21910.57,27.33,21984.99,1.0
2025-06-25 17:05:00,2025-06-25,17:05:00,50.05,761.76,390696.14,20.78,21948.68,19.47,21971.97,20.77,22075.56,0.99,50.05,1048.13,374647.32,28.51,21916.95,28.08,21930.48,27.26,22004.89,1.0
2025-06-25 17:10:00,2025-06-25,17:10:00,50.04,761.71,390755.47,20.85,21679.76,19.5,21698.91,20.71,21809.09,0.99,50.04,1043.64,374728.36,28.62,21841.06,27.97,21855.66,27.2,21932.26,1.0
2025-06-25 17:15:00,2025-06-25,17:15:00,50.05,763.9,390817.73,20.53,21989.3,19.15,22009.69,20.49,22116.63,0.99,50.05,1039.93,374813.67,28.43,21841.59,27.9,21856.34,27.11,21931.49,1.0
2025-06-25 17:20:00,2025-06-25,17:20:00,50.03,780.58,390879.4,20.69,22204.82,19.22,22226.17,20.78,22335.82,0.99,50.03,1042.39,374896.26,28.39,21881.61,27.96,21895.55,27.19,21970.49,1.0
2025-06-25 17:25:00,2025-06-25,17:25:00,50.0,737.04,390958.37,19.64,22226.35,18.35,22245.41,19.67,22349.92,0.99,50.0,1029.18,375001.64,28.11,21896.37,27.61,21910.16,26.76,21984.75,1.0
2025-06-25 17:30:00,2025-06-25,17:30:00,50.03,793.43,391020.75,21.21,22243.55,19.89,22263.09,21.39,22367.53,0.99,50.03,1027.85,375082.87,28.14,21909.66,27.5,21924.89,26.72,21998.51,1.0
2025-06-25 17:35:00,2025-06-25,17:35:00,50.02,781.42,391077.54,20.93,22220.33,19.53,22240.19,21.05,22348.09,0.99,50.02,1033.28,375156.5,28.27,21900.67,27.67,21914.41,26.83,21987.12,1.0
2025-06-25 17:40:00,2025-06-25,17:40:00,50.03,774.72,391152.01,20.76,22216.02,19.37,22235.11,20.84,22343.53,0.99,50.03,1031.13,375254.28,28.13,21899.79,27.59,21912.59,26.87,21988.46,1.0
2025-06-25 17:45:00,2025-06-25,17:45:00,50.01,796.04,391214.49,21.51,22230.21,20.13,22250.19,21.56,22355.84,0.81,50.01,1012.96,375336.04,27.55,21912.79,27.02,21925.85,26.55,22001.46,1.0
2025-06-25 17:50:00,2025-06-25,17:50:00,50.01,796.76,391277.0,21.18,22231.83,19.77,22251.26,21.28,22356.84,0.99,50.01,1009.63,375416.14,27.43,21921.53,26.89,21935.8,26.48,22012.33,1.0
2025-06-25 17:55:00,2025-06-25,17:55:00,50.04,811.69,391349.84,21.81,22263.75,20.3,22283.68,22.01,22389.14,0.99,50.04,1014.09,375507.6,27.57,21945.93,26.99,21963.42,26.52,22035.64,1.0
2025-06-25 18:00:00,2025-06-25,18:00:00,50.05,738.41,391409.14,19.58,22306.89,17.9,22325.38,19.7,22430.23,0.99,50.05,922.12,375582.67,24.89,21985.39,24.54,22002.09,24.0,22075.57,0.99
2025-06-25 18:05:00,2025-06-25,18:05:00,50.05,567.84,391470.31,15.84,22329.63,14.52,22347.73,15.16,22455.29,0.97,50.05,673.67,375654.63,18.35,22019.25,18.37,22035.32,17.29,22112.9,0.99
2025-06-25 18:10:00,2025-06-25,18:10:00,49.99,360.59,391507.56,10.38,22311.74,9.57,22329.42,9.58,22438.98,0.92,49.98,564.3,375703.7,15.31,22023.83,15.72,22039.41,14.36,22116.83,0.98
2025-06-25 18:15:00,2025-06-25,18:15:00,49.97,347.58,391536.9,10.33,22228.42,9.51,22242.99,9.49,22357.38,0.92,49.97,565.41,375748.48,15.32,21982.97,15.72,21999.96,14.45,22075.3,0.98
2025-06-25 18:20:00,2025-06-25,18:20:00,49.96,371.56,391565.55,11.01,22232.93,10.29,22249.84,10.21,22363.7,0.93,49.96,643.93,375795.75,17.41,21999.03,17.55,22015.09,16.48,22087.82,0.98
2025-06-25 18:25:00,2025-06-25,18:25:00,49.96,380.0,391597.96,11.02,22231.64,10.25,22248.06,10.16,22366.37,0.92,49.96,669.42,375854.98,18.23,21995.21,18.15,22013.71,17.14,22077.71,0.99
2025-06-25 18:30:00,2025-06-25,18:30:00,49.99,363.53,391631.52,10.69,22254.94,10.05,22272.86,10.02,22382.12,0.92,50.0,699.87,375918.76,18.98,21996.17,18.74,22016.18,17.86,22090.11,0.99
2025-06-25 18:35:00,2025-06-25,18:35:00,50.0,362.59,391659.07,10.8,22260.37,9.98,22277.12,10.02,22395.76,0.92,49.99,664.2,375971.72,18.03,21995.51,18.02,22016.72,16.98,22094.12,0.99
2025-06-25 18:40:00,2025-06-25,18:40:00,49.98,354.16,391686.17,10.68,22243.35,9.8,22263.12,9.77,22375.73,0.92,49.98,670.75,376023.6,18.18,21992.53,18.2,22015.56,17.13,22089.85,0.99
2025-06-25 18:45:00,2025-06-25,18:45:00,49.96,382.83,391717.68,11.29,22235.15,10.44,22255.76,10.48,22365.34,0.92,49.96,697.48,376083.52,18.75,21993.66,18.6,22014.37,18.0,22091.7,0.98
2025-06-25 18:50:00,2025-06-25,18:50:00,49.99,332.78,391740.14,10.05,22247.87,9.24,22268.72,9.27,22382.22,0.91,49.99,667.96,376127.3,18.12,22019.77,18.08,22036.23,17.07,22113.69,0.99
2025-06-25 18:55:00,2025-06-25,18:55:00,50.02,359.0,391775.61,10.76,22252.93,9.88,22272.71,9.93,22389.23,0.91,50.02,659.7,376196.26,17.88,22016.02,17.86,22033.22,16.82,22096.3,0.99
2025-06-25 19:00:00,2025-06-25,19:00:00,49.98,319.13,391810.09,9.68,22269.74,8.94,22291.12,8.92,22407.36,0.9,49.98,642.94,376262.51,17.64,22035.91,17.16,22053.48,16.39,22133.9,0.98
2025-06-25 19:05:00,2025-06-25,19:05:00,49.96,348.97,391830.62,10.47,22304.08,9.79,22325.12,9.6,22440.26,0.91,49.96,591.05,376299.7,16.26,22037.32,16.11,22054.94,14.83,22135.2,0.99
2025-06-25 19:10:00,2025-06-25,19:10:00,49.96,326.11,391858.93,9.98,22333.82,9.2,22350.74,9.05,22463.88,0.9,49.96,548.25,376347.84,15.07,22071.23,15.09,22090.28,13.77,22174.14,0.98
2025-06-25 19:15:00,2025-06-25,19:15:00,49.96,319.28,391885.54,9.81,22372.03,9.03,22384.31,9.0,22504.63,0.89,49.96,398.27,376385.82,11.26,22131.74,11.5,22151.45,10.03,22239.79,0.95
2025-06-25 19:20:00,2025-06-25,19:20:00,49.97,300.35,391910.49,9.41,22395.13,8.59,22407.72,8.46,22529.8,0.87,49.97,374.86,376414.77,10.68,22154.48,10.93,22175.11,9.35,22267.95,0.95
2025-06-25 19:25:00,2025-06-25,19:25:00,50.0,298.12,391938.1,9.5,22326.27,8.68,22336.56,8.61,22457.71,0.88,49.99,367.79,376448.61,10.67,22094.12,10.67,22116.73,9.2,22205.86,0.95
2025-06-25 19:30:00,2025-06-25,19:30:00,49.98,314.6,391962.45,9.62,22321.95,8.94,22333.8,8.85,22458.54,0.88,49.98,364.71,376477.23,10.6,22072.32,10.61,22094.82,9.16,22187.17,0.95
2025-06-25 19:35:00,2025-06-25,19:35:00,49.96,483.87,391996.35,13.66,22293.24,12.75,22306.07,12.6,22429.99,0.95,49.96,364.94,376508.75,10.58,22049.97,10.63,22070.25,9.2,22166.17,0.95
2025-06-25 19:40:00,2025-06-25,19:40:00,49.98,380.86,392030.32,11.15,22295.46,10.32,22307.98,10.38,22431.78,0.93,49.98,364.27,376539.51,10.62,22023.7,10.63,22042.98,9.24,22132.02,0.94
2025-06-25 19:45:00,2025-06-25,19:45:00,50.02,361.12,392061.82,10.78,22281.77,9.99,22298.68,9.86,22416.04,0.91,50.03,363.1,376569.72,10.53,22006.71,10.65,22026.29,9.2,22113.43,0.94
2025-06-25 19:50:00,2025-06-25,19:50:00,50.02,439.6,392093.48,12.82,22276.47,11.86,22291.27,11.54,22417.79,0.94,50.02,365.06,376596.7,10.61,21976.25,10.65,21993.56,9.3,22080.1,0.95
2025-06-25 19:55:00,2025-06-25,19:55:00,50.02,442.31,392135.75,12.91,22290.74,11.96,22304.97,11.66,22424.06,0.94,50.02,363.12,376631.53,10.52,21966.42,10.62,21983.45,9.2,22070.0,0.95
2025-06-25 20:00:00,2025-06-25,20:00:00,50.01,426.51,392174.39,12.47,22292.39,11.54,22304.39,11.25,22423.64,0.94,50.01,350.76,376663.14,10.29,21966.46,10.32,21982.72,8.89,22067.99,0.94
2025-06-25 20:05:00,2025-06-25,20:05:00,49.99,418.68,392208.17,12.31,22287.49,11.33,22296.88,11.07,22414.05,0.93,49.99,346.01,376690.58,10.15,21968.6,10.14,21985.72,8.8,22068.1,0.94
2025-06-25 20:10:00,2025-06-25,20:10:00,49.97,409.96,392245.71,12.02,22301.33,11.05,22307.22,11.0,22428.55,0.93,49.97,344.98,376721.63,10.07,21979.38,10.03,21994.22,8.84,22080.35,0.95
2025-06-25 20:15:00,2025-06-25,20:15:00,49.98,414.78,392277.6,12.15,22306.37,11.18,22310.52,11.03,22434.12,0.93,49.98,344.62,376748.77,10.09,21977.42,10.07,21990.94,8.77,22075.19,0.94
2025-06-25 20:20:00,2025-06-25,20:20:00,49.99,414.39,392308.65,12.13,22317.99,11.21,22322.52,11.06,22447.72,0.93,50.0,338.09,376774.52,9.98,21984.96,9.84,22000.33,8.68,22084.03,0.94
2025-06-25 20:25:00,2025-06-25,20:25:00,49.98,395.7,392345.98,11.9,22294.45,11.11,22298.26,10.71,22423.63,0.93,49.98,345.15,376806.26,10.09,21982.13,10.03,21997.59,8.77,22084.65,0.95
2025-06-25 20:30:00,2025-06-25,20:30:00,49.99,401.92,392374.88,11.91,22293.44,11.06,22298.62,10.66,22417.0,0.92,50.0,345.36,376831.53,10.15,21983.96,10.1,21998.08,8.81,22076.72,0.94
2025-06-25 20:35:00,2025-06-25,20:35:00,49.99,406.1,392409.38,11.9,22316.79,11.08,22319.98,10.8,22447.22,0.93,49.99,337.01,376861.7,9.98,22001.9,9.88,22015.24,8.61,22099.45,0.93
2025-06-25 20:40:00,2025-06-25,20:40:00,50.0,378.88,392441.66,11.36,22326.55,10.69,22327.69,10.21,22451.7,0.91,49.99,338.77,376889.25,10.03,22005.12,9.88,22015.99,8.72,22101.36,0.94
2025-06-25 20:45:00,2025-06-25,20:45:00,49.98,383.99,392472.35,11.41,22324.71,10.63,22331.89,10.21,22452.64,0.92,49.98,339.74,376916.46,10.06,22011.81,9.96,22024.94,8.66,22108.1,0.94
2025-06-25 20:50:00,2025-06-25,20:50:00,49.96,378.15,392507.08,11.36,22299.73,10.46,22305.94,10.2,22429.2,0.92,49.96,331.47,376945.57,9.95,21970.74,9.68,21987.16,8.48,22068.4,0.93
2025-06-25 20:55:00,2025-06-25,20:55:00,49.95,395.91,392533.41,11.9,22307.0,11.09,22312.21,10.68,22444.35,0.92,49.95,327.6,376968.22,9.82,21916.66,9.61,21931.78,8.39,22024.64,0.94
2025-06-25 21:00:00,2025-06-25,21:00:00,49.97,381.18,392576.64,11.51,22355.01,10.66,22360.98,10.29,22484.69,0.92,49.97,320.17,377004.32,9.66,21944.52,9.45,21961.96,8.21,22036.58,0.93
2025-06-25 21:05:00,2025-06-25,21:05:00,49.99,369.45,392604.18,10.99,22359.78,10.25,22364.68,9.75,22487.5,0.92,49.99,316.02,377027.35,9.5,21957.98,9.32,21973.61,8.18,22061.98,0.93
2025-06-25 21:10:00,2025-06-25,21:10:00,49.98,382.17,392636.38,11.21,22359.32,10.53,22364.79,9.97,22483.9,0.92,49.98,310.02,377054.05,9.33,21949.87,9.13,21965.26,8.03,22045.32,0.93
2025-06-25 21:15:00,2025-06-25,21:15:00,49.98,376.82,392663.47,11.12,22372.72,10.32,22378.25,9.95,22495.8,0.92,49.98,306.34,377076.04,9.24,21961.4,9.05,21975.77,7.93,22059.55,0.93
2025-06-25 21:20:00,2025-06-25,21:20:00,49.97,374.54,392694.96,11.06,22389.42,10.21,22393.16,9.95,22504.93,0.92,49.98,307.24,377101.14,9.28,21969.5,9.09,21982.25,7.91,22062.64,0.93
2025-06-25 21:25:00,2025-06-25,21:25:00,49.97,376.52,392731.43,11.01,22388.4,10.21,22394.57,9.86,22506.46,0.93,49.97,312.08,377131.32,9.32,21990.32,9.22,22003.81,8.04,22090.42,0.93
2025-06-25 21:30:00,2025-06-25,21:30:00,49.98,366.95,392760.3,10.7,22399.42,9.97,22406.95,9.41,22522.27,0.94,49.98,312.44,377155.15,9.27,21972.63,9.23,21984.55,8.21,22067.62,0.93
2025-06-25 21:35:00,2025-06-25,21:35:00,49.98,390.09,392788.23,11.12,22372.74,10.48,22378.14,9.88,22493.73,0.96,49.98,311.14,377179.25,9.29,21929.42,9.24,21942.03,8.15,22022.26,0.93
2025-06-25 21:40:00,2025-06-25,21:40:00,49.97,392.96,392827.65,11.31,22397.99,10.62,22400.41,10.02,22514.09,0.95,49.97,308.08,377209.93,9.24,21933.89,9.14,21948.84,8.1,22025.88,0.92
2025-06-25 21:45:00,2025-06-25,21:45:00,49.98,393.96,392858.86,11.33,22348.61,10.74,22348.58,10.02,22463.32,0.95,49.98,301.27,377233.24,9.02,21898.55,8.96,21913.31,7.99,21989.62,0.92
2025-06-25 21:50:00,2025-06-25,21:50:00,49.99,395.34,392888.7,11.18,22361.2,10.61,22361.48,9.91,22479.42,0.97,49.99,290.09,377256.39,8.73,21920.35,8.67,21933.31,7.73,22013.51,0.92
2025-06-25 21:55:00,2025-06-25,21:55:00,50.0,375.32,392923.37,10.6,22372.19,10.07,22373.18,9.36,22490.17,0.97,50.0,285.37,377282.42,8.63,21920.25,8.55,21931.12,7.59,22009.83,0.92
2025-06-25 22:00:00,2025-06-25,22:00:00,50.03,382.92,392956.29,10.72,22436.9,10.22,22436.01,9.54,22556.71,0.97,50.03,278.4,377306.62,8.5,21978.52,8.34,21989.47,7.44,22067.84,0.91
2025-06-25 22:05:00,2025-06-25,22:05:00,50.03,378.25,392982.35,10.72,22387.39,10.19,22384.94,9.38,22504.22,0.97,50.03,282.67,377326.12,8.5,21993.74,8.48,22003.04,7.48,22086.0,0.91
2025-06-25 22:10:00,2025-06-25,22:10:00,50.04,382.2,393018.7,10.77,22254.98,10.3,22250.45,9.57,22372.65,0.97,50.04,295.82,377353.31,8.88,22018.66,8.75,22025.78,7.86,22109.91,0.92
2025-06-25 22:15:00,2025-06-25,22:15:00,50.02,377.06,393049.78,10.8,22148.38,10.32,22138.1,9.3,22265.42,0.97,50.01,303.82,377378.04,9.08,21886.38,9.02,21891.68,8.05,21980.08,0.92
2025-06-25 22:20:00,2025-06-25,22:20:00,49.97,376.74,393081.9,10.68,22132.07,10.31,22120.86,9.31,22244.81,0.97,49.97,304.84,377403.99,9.04,21902.49,9.05,21910.33,8.01,21994.65,0.93
2025-06-25 22:25:00,2025-06-25,22:25:00,49.97,394.79,393114.19,11.35,22156.05,10.84,22145.94,10.09,22268.97,0.97,49.97,293.91,377429.79,8.79,21914.13,8.76,21922.73,7.77,22006.94,0.92
2025-06-25 22:30:00,2025-06-25,22:30:00,49.99,410.49,393144.63,11.76,22196.61,11.06,22183.09,10.48,22304.78,0.97,49.99,294.44,377452.49,8.82,21932.66,8.83,21940.63,7.73,22025.22,0.92
2025-06-25 22:35:00,2025-06-25,22:35:00,50.03,435.35,393180.59,12.28,22236.57,11.53,22225.28,11.13,22343.88,0.97,50.03,298.54,377477.18,8.97,21972.33,8.88,21979.54,7.79,22062.62,0.92
2025-06-25 22:40:00,2025-06-25,22:40:00,50.02,432.45,393215.18,12.1,22244.92,11.48,22232.99,10.96,22352.16,0.97,50.02,296.29,377500.91,8.85,21992.21,8.89,22000.29,7.64,22079.51,0.93
2025-06-25 22:45:00,2025-06-25,22:45:00,50.03,373.97,393250.51,10.74,22235.06,10.29,22224.98,9.64,22344.99,0.94,50.03,286.95,377527.55,8.58,21994.21,8.67,22001.17,7.51,22082.49,0.92
2025-06-25 22:50:00,2025-06-25,22:50:00,50.04,363.46,393281.76,10.61,22224.21,10.02,22219.61,9.38,22335.87,0.94,50.04,292.33,377551.99,8.69,21994.44,8.77,22001.46,7.65,22088.09,0.92
2025-06-25 22:55:00,2025-06-25,22:55:00,50.03,341.13,393310.32,9.96,22228.59,9.44,22225.07,8.8,22341.88,0.94,50.03,292.9,377575.47,8.74,22000.7,8.78,22008.0,7.65,22089.95,0.92
2025-06-25 23:00:00,2025-06-25,23:00:00,50.04,324.31,393338.56,9.43,22183.83,8.88,22175.43,8.24,22293.5,0.95,50.04,279.15,377599.78,8.32,22008.11,8.3,22014.83,7.44,22098.57,0.92
2025-06-25 23:05:00,2025-06-25,23:05:00,50.04,322.97,393364.21,9.43,22202.64,8.89,22192.96,8.23,22307.87,0.95,50.04,270.95,377621.57,8.13,22027.19,8.1,22035.57,7.24,22113.34,0.91
2025-06-25 23:10:00,2025-06-25,23:10:00,50.04,325.75,393390.4,9.51,22218.39,8.93,22209.31,8.22,22319.07,0.95,50.04,271.13,377643.56,8.08,22042.04,8.11,22050.53,7.23,22131.14,0.91
2025-06-25 23:15:00,2025-06-25,23:15:00,50.02,322.53,393417.84,9.36,22227.38,8.8,22218.01,8.1,22328.81,0.96,50.02,258.16,377665.92,7.82,22049.16,7.78,22056.6,6.95,22133.1,0.9
2025-06-25 23:20:00,2025-06-25,23:20:00,50.03,318.3,393446.7,9.25,22235.03,8.71,22229.33,8.02,22337.67,0.96,50.03,255.18,377689.22,7.74,22064.42,7.73,22072.03,6.85,22151.58,0.9
2025-06-25 23:25:00,2025-06-25,23:25:00,50.02,315.01,393474.46,9.13,22187.03,8.66,22179.26,7.97,22287.93,0.96,50.02,249.83,377711.16,7.65,21996.31,7.59,22003.83,6.78,22084.65,0.9
2025-06-25 23:30:00,2025-06-25,23:30:00,50.03,313.96,393498.82,9.16,22052.68,8.67,22042.37,7.98,22155.12,0.96,50.03,249.21,377730.41,7.59,21868.25,7.58,21875.2,6.88,21957.65,0.9
2025-06-25 23:35:00,2025-06-25,23:35:00,50.01,320.48,393522.4,9.32,22054.02,8.76,22044.23,8.15,22158.36,0.96,50.01,252.44,377749.3,7.64,21868.85,7.74,21874.27,6.89,21958.96,0.9
2025-06-25 23:40:00,2025-06-25,23:40:00,50.03,322.19,393549.21,9.35,22057.32,8.78,22048.8,8.15,22158.22,0.97,50.03,246.43,377770.24,7.56,21883.84,7.55,21890.75,6.77,21970.51,0.9
2025-06-25 23:45:00,2025-06-25,23:45:00,50.03,321.45,393578.79,9.29,22070.17,8.85,22063.43,8.14,22173.07,0.96,50.03,246.9,377793.08,7.51,21879.83,7.6,21887.14,6.75,21969.48,0.9
2025-06-25 23:50:00,2025-06-25,23:50:00,50.03,322.44,393604.71,9.31,22060.16,8.77,22053.95,8.19,22163.67,0.96,50.03,239.54,377812.51,7.36,21851.36,7.48,21859.04,6.59,21941.1,0.89
2025-06-25 23:55:00,2025-06-25,23:55:00,50.03,314.15,393632.37,9.13,22058.31,8.66,22049.73,7.99,22164.92,0.96,50.03,247.0,377833.81,7.53,21850.98,7.61,21858.69,6.72,21937.55,0.9
