OccurredOn,Date,Time,ELE-MSB-TWR-B2-LZ1LZ2_HLI_INC1_kW,ELE-MSB-TWR-B2-LZ1LZ2_HLI_INC1_kWH,ELE-MSB-TWR-B2-LZ1LZ2_HLI_INC2_kW,ELE-MSB-TWR-B2-LZ1LZ2_HLI_INC2_kWH,ELE-MSB-TWR-B2-MZ1MZ2_HLI_INC1_kW,ELE-MSB-TWR-B2-MZ1MZ2_HLI_INC1_kWH,ELE-MSB-TWR-B2-MZ1MZ2_HLI_INC2_kW,ELE-MSB-TWR-B2-MZ1MZ2_HLI_INC2_kWH,ELE-MSB-TWR-L33-HZ1_HLI_INC_kW,ELE-MSB-TWR-L33-HZ1_HLI_INC_kWH,ELE-MSB-TWR-L33-HZ2_HLI_INC_kW,ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,ELE-EMSB-TWR-B2-LZE_HLI_INC1_kW,ELE-EMSB-TWR-B2-LZE_HLI_INC1_kWH,ELE-EMSB-TWR-B2-LZE_HLI_INC2_kW,ELE-EMSB-TWR-B2-LZE_HLI_INC2_kWH,ELE-EMSB-TWR-B2-MZE_HLI_INC1_kW,ELE-EMSB-TWR-B2-MZE_HLI_INC1_kWH,ELE-EMSB-TWR-B2-MZE_HLI_INC2_kW,ELE-EMSB-TWR-B2-MZE_HLI_INC2_kWH,ELE-EMSB-TWR-L33-HZE_HLI_INC_kW,ELE-EMSB-TWR-L33-HZE_HLI_INC_kWH
2025-06-08 21:10:00,2025-06-08,21:10:00,186.67,870786.53,50.32,937731.65,203.04,850942.95,76.72,650278.69,0.0,0.0,266.16,844164.86,34.29,801550.71,0.0,0.0,18.73,130780.5,0.0,0.0,38.52,422544.48
2025-06-08 21:15:00,2025-06-08,21:15:00,185.32,870801.32,52.36,937735.75,198.62,850958.85,77.07,650284.86,0.0,0.0,265.08,844186.27,36.37,801553.58,0.0,0.0,18.69,130782.1,0.0,0.0,34.65,422547.19
2025-06-08 21:20:00,2025-06-08,21:20:00,182.91,870817.25,57.64,937739.82,197.33,850972.76,75.41,650291.17,0.0,0.0,255.35,844206.28,37.19,801556.69,0.0,0.0,18.68,130783.51,0.0,0.0,29.25,422549.75
2025-06-08 21:25:00,2025-06-08,21:25:00,180.28,870832.5,50.58,937744.35,197.91,850992.63,76.73,650298.32,0.0,0.0,253.47,844230.59,35.02,801559.78,0.0,0.0,18.8,130785.2,0.0,0.0,22.38,422552.3
2025-06-08 21:30:00,2025-06-08,21:30:00,182.59,870847.33,52.74,937748.97,195.35,851007.69,80.05,650304.7,0.0,0.0,269.3,844250.43,36.76,801563.09,0.0,0.0,20.85,130786.7,0.0,0.0,42.8,422555.09
2025-06-08 21:35:00,2025-06-08,21:35:00,179.71,870862.38,51.13,937753.12,197.74,851022.48,81.11,650310.37,0.0,0.0,265.75,844273.07,35.38,801565.95,0.0,0.0,19.05,130788.25,0.0,0.0,34.8,422558.12
2025-06-08 21:40:00,2025-06-08,21:40:00,177.92,870877.32,51.47,937757.4,193.88,851041.61,81.14,650318.14,0.0,0.0,260.89,844293.46,36.58,801569.01,0.0,0.0,18.97,130790.02,0.0,0.0,37.66,422560.67
2025-06-08 21:45:00,2025-06-08,21:45:00,179.14,870893.2,53.95,937762.4,186.33,851056.94,81.97,650324.51,0.0,0.0,254.79,844315.9,39.52,801572.52,0.0,0.0,18.95,130791.6,0.0,0.0,27.56,422563.19
2025-06-08 21:50:00,2025-06-08,21:50:00,174.09,870906.34,53.13,937766.51,187.03,851071.4,82.99,650331.4,0.0,0.0,242.04,844335.56,36.79,801575.33,0.0,0.0,18.97,130793.16,0.0,0.0,23.99,422565.32
2025-06-08 21:55:00,2025-06-08,21:55:00,175.21,870921.79,52.32,937771.36,186.02,851087.93,83.18,650338.61,0.0,0.0,253.7,844357.16,37.05,801578.54,0.0,0.0,19.0,130794.7,0.0,0.0,34.19,422567.7
2025-06-08 22:00:00,2025-06-08,22:00:00,137.98,870937.83,47.33,937775.49,117.69,851102.52,76.65,650345.58,0.0,0.0,174.94,844378.14,35.54,801581.22,0.0,0.0,19.21,130796.3,0.0,0.0,30.47,422570.36
2025-06-08 22:05:00,2025-06-08,22:05:00,107.23,870946.54,44.38,937778.32,63.34,851109.09,70.62,650351.35,0.0,0.0,137.35,844388.67,34.47,801583.77,0.0,0.0,19.17,130797.82,0.0,0.0,29.31,422572.79
2025-06-08 22:10:00,2025-06-08,22:10:00,107.18,870956.26,44.2,937782.51,62.95,851114.57,71.65,650356.46,0.0,0.0,143.18,844400.22,35.59,801586.99,0.0,0.0,19.0,130799.42,0.0,0.0,37.4,422575.34
2025-06-08 22:15:00,2025-06-08,22:15:00,104.77,870964.04,43.64,937786.22,62.65,851119.09,73.13,650362.77,0.0,0.0,137.69,844411.69,34.85,801590.06,0.0,0.0,19.18,130801.03,0.0,0.0,28.0,422577.72
2025-06-08 22:20:00,2025-06-08,22:20:00,104.11,870973.1,43.1,937790.2,61.28,851124.98,74.26,650369.58,0.0,0.0,138.54,844424.81,34.2,801592.67,0.0,0.0,20.72,130802.7,0.0,0.0,28.05,422580.47
2025-06-08 22:25:00,2025-06-08,22:25:00,105.05,870981.47,43.1,937793.63,60.27,851129.9,73.13,650375.34,0.0,0.0,141.05,844436.07,34.89,801595.82,0.0,0.0,18.94,130804.28,0.0,0.0,36.4,422582.86
2025-06-08 22:30:00,2025-06-08,22:30:00,107.64,870989.79,41.22,937796.97,60.53,851134.57,73.11,650381.04,0.0,0.0,141.25,844446.59,32.47,801598.71,0.0,0.0,19.15,130805.88,0.0,0.0,30.34,422585.11
2025-06-08 22:35:00,2025-06-08,22:35:00,102.92,870999.02,40.72,937800.52,60.13,851139.17,76.18,650386.93,0.0,0.0,130.93,844459.07,31.98,801601.19,0.0,0.0,19.06,130807.4,0.0,0.0,28.07,422587.72
2025-06-08 22:40:00,2025-06-08,22:40:00,103.5,871008.61,42.01,937804.56,60.47,851144.49,76.26,650393.9,0.0,0.0,150.0,844470.32,33.32,801603.81,0.0,0.0,18.89,130809.0,0.0,0.0,32.81,422590.65
2025-06-08 22:45:00,2025-06-08,22:45:00,102.04,871016.69,42.13,937807.58,60.74,851149.73,72.11,650400.63,0.0,0.0,145.74,844484.01,33.91,801606.95,0.0,0.0,18.92,130810.7,0.0,0.0,38.9,422593.19
2025-06-08 22:50:00,2025-06-08,22:50:00,101.65,871024.37,41.35,937811.36,56.76,851154.85,71.74,650406.54,0.0,0.0,135.08,844494.57,32.9,801609.39,0.0,0.0,18.96,130812.3,0.0,0.0,25.19,422595.83
2025-06-08 22:55:00,2025-06-08,22:55:00,103.21,871033.56,42.51,937814.64,55.75,851159.55,69.95,650411.98,0.0,0.0,149.84,844507.5,33.4,801612.45,0.0,0.0,19.09,130813.9,0.0,0.0,33.61,422598.28
2025-06-08 23:00:00,2025-06-08,23:00:00,102.91,871042.21,39.91,937817.96,51.42,851163.82,61.04,650417.58,0.0,0.0,130.69,844518.73,33.72,801615.03,0.0,0.0,19.05,130815.43,0.0,0.0,27.19,422601.08
2025-06-08 23:05:00,2025-06-08,23:05:00,102.13,871050.6,41.05,937821.53,49.15,851167.88,59.89,650422.7,0.0,0.0,128.08,844529.48,32.7,801617.9,0.0,0.0,19.04,130817.0,0.0,0.0,25.98,422603.4
2025-06-08 23:10:00,2025-06-08,23:10:00,103.17,871059.83,41.43,937825.39,48.55,851172.08,58.26,650427.78,0.0,0.0,129.74,844540.52,32.71,801620.45,0.0,0.0,18.82,130818.63,0.0,0.0,32.05,422605.79
2025-06-08 23:15:00,2025-06-08,23:15:00,103.22,871067.87,40.98,937828.33,47.18,851175.98,58.35,650432.63,0.0,0.0,128.14,844551.16,33.14,801623.06,0.0,0.0,18.92,130820.08,0.0,0.0,27.6,422608.3
2025-06-08 23:20:00,2025-06-08,23:20:00,102.06,871076.36,43.55,937831.88,46.79,851179.76,59.14,650437.42,0.0,0.0,132.44,844561.39,32.73,801626.33,0.0,0.0,18.97,130821.7,0.0,0.0,27.52,422610.6
2025-06-08 23:25:00,2025-06-08,23:25:00,102.88,871085.1,42.57,937835.65,48.72,851183.97,58.51,650442.21,0.0,0.0,126.07,844572.95,33.76,801629.09,0.0,0.0,18.88,130823.3,0.0,0.0,23.38,422612.47
2025-06-08 23:30:00,2025-06-08,23:30:00,105.72,871093.27,41.41,937838.69,46.69,851188.14,57.23,650446.71,0.0,0.0,136.58,844583.02,32.83,801631.58,0.0,0.0,18.85,130824.9,0.0,0.0,31.71,422614.86
2025-06-08 23:35:00,2025-06-08,23:35:00,104.01,871102.94,40.81,937842.53,43.84,851191.66,57.52,650451.39,0.0,0.0,131.74,844594.11,33.07,801634.21,0.0,0.0,19.59,130826.56,0.0,0.0,27.12,422617.31
2025-06-08 23:40:00,2025-06-08,23:40:00,101.68,871111.02,44.21,937845.86,43.21,851195.17,57.9,650456.3,0.0,0.0,132.38,844606.27,36.51,801637.42,0.0,0.0,18.87,130828.1,0.0,0.0,26.43,422619.64
2025-06-08 23:45:00,2025-06-08,23:45:00,103.28,871119.9,42.43,937849.6,42.86,851199.01,57.29,650461.11,0.0,0.0,132.19,844616.51,33.48,801640.3,0.0,0.0,18.89,130829.7,0.0,0.0,27.99,422621.75
2025-06-08 23:50:00,2025-06-08,23:50:00,105.25,871129.46,42.32,937852.96,44.53,851202.54,56.56,650466.21,0.0,0.0,126.3,844627.12,33.08,801643.17,0.0,0.0,19.0,130831.3,0.0,0.0,28.34,422624.14
2025-06-08 23:55:00,2025-06-08,23:55:00,98.42,871137.06,42.93,937856.6,42.98,851206.17,56.7,650471.24,0.0,0.0,127.79,844637.74,36.4,801645.73,0.0,0.0,18.97,130832.88,0.0,0.0,29.65,422626.39
2025-06-09 00:00:00,2025-06-09,00:00:00,98.03,871145.21,39.12,937860.33,45.1,851209.9,59.28,650476.15,0.0,0.0,120.29,844647.79,36.6,801648.95,0.0,0.0,20.78,130834.57,0.0,0.0,30.16,422628.6
2025-06-09 00:05:00,2025-06-09,00:05:00,97.97,871152.75,43.01,937863.92,44.18,851213.72,57.89,650480.83,0.0,0.0,131.31,844658.79,34.6,801651.64,0.0,0.0,19.91,130836.1,0.0,0.0,47.17,422631.86
2025-06-09 00:10:00,2025-06-09,00:10:00,100.65,871160.72,41.39,937867.5,42.7,851217.26,59.26,650485.42,0.0,0.0,126.49,844669.91,33.56,801654.37,0.0,0.0,19.17,130837.68,0.0,0.0,31.56,422634.91
2025-06-09 00:15:00,2025-06-09,00:15:00,99.42,871170.85,41.03,937870.81,43.41,851220.78,56.3,650490.22,0.0,0.0,123.33,844680.1,32.51,801657.15,0.0,0.0,19.27,130839.3,0.0,0.0,27.79,422638.11
2025-06-09 00:20:00,2025-06-09,00:20:00,97.55,871177.72,40.67,937874.43,43.37,851224.62,57.05,650495.03,0.0,0.0,122.89,844690.11,33.03,801659.94,0.0,0.0,19.24,130840.91,0.0,0.0,29.61,422640.57
2025-06-09 00:25:00,2025-06-09,00:25:00,98.81,871185.88,43.4,937877.73,44.3,851228.13,55.61,650499.82,0.0,0.0,120.95,844699.81,35.04,801663.01,0.0,0.0,19.25,130842.5,0.0,0.0,29.56,422642.73
2025-06-09 00:30:00,2025-06-09,00:30:00,97.44,871194.53,42.2,937881.34,43.96,851231.65,55.8,650504.62,0.0,0.0,113.34,844710.52,33.62,801665.77,0.0,0.0,19.16,130844.2,0.0,0.0,25.35,422645.21
2025-06-09 00:35:00,2025-06-09,00:35:00,96.37,871203.17,41.24,937884.77,43.56,851235.5,55.4,650509.11,0.0,0.0,124.23,844719.32,33.37,801668.2,0.0,0.0,19.27,130845.7,0.0,0.0,32.79,422647.58
2025-06-09 00:40:00,2025-06-09,00:40:00,97.26,871210.63,42.44,937887.89,42.77,851239.03,55.59,650513.9,0.0,0.0,121.4,844730.44,33.64,801671.01,0.0,0.0,19.36,130847.28,0.0,0.0,26.68,422650.23
2025-06-09 00:45:00,2025-06-09,00:45:00,99.63,871218.54,41.45,937891.93,44.04,851242.5,55.29,650518.29,0.0,0.0,120.4,844740.92,34.17,801674.22,0.0,0.0,19.12,130848.88,0.0,0.0,27.26,422652.47
2025-06-09 00:50:00,2025-06-09,00:50:00,97.79,871227.13,44.4,937895.43,42.23,851246.42,55.23,650522.54,0.0,0.0,118.49,844751.05,35.23,801676.9,0.0,0.0,19.0,130850.5,0.0,0.0,27.18,422654.7
2025-06-09 00:55:00,2025-06-09,00:55:00,97.37,871234.79,42.98,937898.98,43.98,851249.9,55.89,650527.35,0.0,0.0,112.25,844760.36,33.66,801679.56,0.0,0.0,19.19,130852.1,0.0,0.0,27.08,422656.94
2025-06-09 01:00:00,2025-06-09,01:00:00,97.37,871242.85,43.52,937902.58,42.3,851253.52,54.16,650532.14,0.0,0.0,106.43,844769.02,35.28,801682.54,0.0,0.0,18.91,130853.7,0.0,0.0,26.5,422659.03
2025-06-09 01:05:00,2025-06-09,01:05:00,97.77,871251.01,40.78,937906.22,45.09,851257.27,54.01,650537.34,0.0,0.0,108.81,844778.77,33.16,801685.43,0.0,0.0,18.86,130855.33,0.0,0.0,27.19,422661.56
2025-06-09 01:10:00,2025-06-09,01:10:00,98.33,871259.12,40.42,937909.63,43.81,851260.76,54.08,650541.42,0.0,0.0,114.43,844788.07,32.61,801688.3,0.0,0.0,19.1,130856.9,0.0,0.0,34.98,422664.07
2025-06-09 01:15:00,2025-06-09,01:15:00,99.0,871267.91,43.56,937913.21,42.58,851264.29,53.52,650545.9,0.0,0.0,110.04,844797.1,34.58,801691.18,0.0,0.0,18.75,130858.5,0.0,0.0,27.49,422666.55
2025-06-09 01:20:00,2025-06-09,01:20:00,99.95,871275.87,43.53,937916.68,44.05,851268.14,52.94,650550.38,0.0,0.0,110.47,844806.38,35.81,801694.06,0.0,0.0,18.71,130860.0,0.0,0.0,27.33,422668.79
2025-06-09 01:25:00,2025-06-09,01:25:00,102.28,871285.0,43.17,937920.23,45.05,851271.66,53.95,650554.54,0.0,0.0,109.88,844815.48,34.48,801696.93,0.0,0.0,18.7,130861.42,0.0,0.0,27.07,422671.02
2025-06-09 01:30:00,2025-06-09,01:30:00,100.38,871292.13,44.65,937923.81,43.68,851275.17,53.05,650558.82,0.0,0.0,105.2,844824.24,36.1,801699.96,0.0,0.0,18.73,130863.1,0.0,0.0,27.17,422673.26
2025-06-09 01:35:00,2025-06-09,01:35:00,101.51,871301.1,44.33,937927.39,43.91,851278.79,53.78,650563.17,0.0,0.0,108.91,844833.51,35.81,801702.82,0.0,0.0,18.88,130864.7,0.0,0.0,26.9,422675.51
2025-06-09 01:40:00,2025-06-09,01:40:00,101.7,871308.9,44.25,937931.65,46.94,851282.85,53.4,650567.66,0.0,0.0,107.87,844842.11,36.12,801705.9,0.0,0.0,19.06,130866.3,0.0,0.0,26.59,422677.75
2025-06-09 01:45:00,2025-06-09,01:45:00,101.48,871317.75,44.96,937934.43,43.92,851286.38,53.19,650572.15,0.0,0.0,107.29,844850.9,35.21,801708.77,0.0,0.0,18.74,130867.84,0.0,0.0,26.37,422679.98
2025-06-09 01:50:00,2025-06-09,01:50:00,101.45,871326.16,43.05,937938.54,41.42,851289.59,52.75,650576.3,0.0,0.0,108.88,844860.15,35.14,801711.73,0.0,0.0,18.69,130869.3,0.0,0.0,26.31,422682.23
2025-06-09 01:55:00,2025-06-09,01:55:00,102.82,871334.75,43.73,937942.51,41.74,851293.09,53.15,650580.78,0.0,0.0,109.42,844868.24,35.63,801714.93,0.0,0.0,18.71,130870.9,0.0,0.0,26.32,422684.31
2025-06-09 02:00:00,2025-06-09,02:00:00,98.56,871343.97,43.46,937945.68,42.41,851296.93,52.75,650585.51,0.0,0.0,109.32,844877.68,36.06,801717.74,0.0,0.0,18.78,130872.5,0.0,0.0,26.32,422686.38
2025-06-09 02:05:00,2025-06-09,02:05:00,98.98,871351.54,42.68,937949.65,43.37,851300.14,51.57,650589.75,0.0,0.0,107.79,844887.78,34.5,801720.81,0.0,0.0,18.79,130874.1,0.0,0.0,26.18,422688.79
2025-06-09 02:10:00,2025-06-09,02:10:00,99.11,871359.55,43.6,937952.87,42.54,851303.66,52.99,650594.11,0.0,0.0,108.55,844896.93,36.65,801723.51,0.0,0.0,19.2,130875.77,0.0,0.0,26.49,422690.87
2025-06-09 02:15:00,2025-06-09,02:15:00,98.89,871368.05,41.6,937956.67,42.73,851307.82,51.51,650598.38,0.0,0.0,109.88,844905.7,34.17,801726.7,0.0,0.0,18.7,130877.2,0.0,0.0,26.37,422693.05
2025-06-09 02:20:00,2025-06-09,02:20:00,98.17,871376.6,40.12,937960.3,43.36,851311.65,51.62,650602.78,0.0,0.0,105.77,844914.82,32.79,801729.25,0.0,0.0,18.95,130878.8,0.0,0.0,26.33,422695.34
2025-06-09 02:25:00,2025-06-09,02:25:00,98.91,871384.52,43.72,937963.71,42.3,851314.85,51.64,650607.03,0.0,0.0,108.71,844923.89,34.79,801732.04,0.0,0.0,18.78,130880.4,0.0,0.0,25.89,422697.58
2025-06-09 02:30:00,2025-06-09,02:30:00,98.3,871392.15,42.74,937967.44,47.54,851318.8,52.16,650611.5,0.0,0.0,107.07,844932.67,35.36,801735.13,0.0,0.0,18.84,130881.91,0.0,0.0,26.33,422699.83
2025-06-09 02:35:00,2025-06-09,02:35:00,97.61,871400.93,43.59,937970.64,42.89,851322.54,50.77,650615.98,0.0,0.0,109.94,844941.82,34.68,801738.1,0.0,0.0,18.88,130883.5,0.0,0.0,26.36,422702.07
2025-06-09 02:40:00,2025-06-09,02:40:00,98.06,871408.98,42.86,937974.28,41.15,851326.05,51.34,650619.83,0.0,0.0,111.66,844950.38,34.34,801740.77,0.0,0.0,19.2,130885.1,0.0,0.0,26.64,422704.14
2025-06-09 02:45:00,2025-06-09,02:45:00,98.88,871416.93,42.54,937977.91,41.71,851329.03,51.71,650624.3,0.0,0.0,110.57,844960.83,34.24,801743.66,0.0,0.0,18.94,130886.75,0.0,0.0,27.0,422706.66
2025-06-09 02:50:00,2025-06-09,02:50:00,97.91,871424.94,43.86,937981.53,41.89,851332.78,52.53,650628.14,0.0,0.0,108.12,844968.86,35.81,801746.62,0.0,0.0,18.74,130888.2,0.0,0.0,26.83,422708.42
2025-06-09 02:55:00,2025-06-09,02:55:00,99.12,871433.06,46.19,937984.92,41.32,851336.45,52.71,650632.51,0.0,0.0,105.57,844977.53,38.29,801749.73,0.0,0.0,18.77,130889.74,0.0,0.0,26.74,422710.76
2025-06-09 03:00:00,2025-06-09,03:00:00,99.43,871442.4,44.44,937989.52,42.57,851339.82,51.49,650637.06,0.0,0.0,112.03,844987.56,37.33,801752.75,0.0,0.0,19.0,130891.4,0.0,0.0,26.65,422713.27
2025-06-09 03:05:00,2025-06-09,03:05:00,99.8,871450.35,44.35,937993.11,41.41,851343.32,51.28,650641.58,0.0,0.0,110.31,844995.32,35.65,801756.1,0.0,0.0,18.89,130893.0,0.0,0.0,26.74,422715.14
2025-06-09 03:10:00,2025-06-09,03:10:00,100.52,871458.92,42.61,937996.65,42.28,851347.18,50.85,650646.06,0.0,0.0,109.35,845005.86,33.78,801759.09,0.0,0.0,18.8,130894.7,0.0,0.0,26.62,422717.42
2025-06-09 03:15:00,2025-06-09,03:15:00,98.5,871466.47,40.8,937999.59,42.14,851350.39,51.66,650649.9,0.0,0.0,108.47,845013.95,33.19,801761.19,0.0,0.0,19.14,130896.0,0.0,0.0,26.47,422719.5
2025-06-09 03:20:00,2025-06-09,03:20:00,98.19,871473.25,42.48,938002.37,42.67,851353.26,51.5,650653.57,0.0,0.0,111.71,845023.02,34.28,801763.82,0.0,0.0,18.67,130897.56,0.0,0.0,26.14,422721.67
2025-06-09 03:25:00,2025-06-09,03:25:00,99.43,871482.34,42.52,938006.76,42.26,851357.4,55.75,650658.21,0.0,0.0,103.39,845033.57,34.48,801767.33,0.0,0.0,18.69,130899.24,0.0,0.0,26.25,422724.39
2025-06-09 03:30:00,2025-06-09,03:30:00,98.54,871491.44,41.95,938010.75,41.96,851360.93,54.31,650663.34,0.0,0.0,104.95,845041.51,33.62,801770.54,0.0,0.0,18.74,130900.77,0.0,0.0,26.31,422726.38
2025-06-09 03:35:00,2025-06-09,03:35:00,98.32,871499.82,45.63,938013.78,42.61,851364.78,53.01,650668.15,0.0,0.0,109.2,845050.28,34.58,801773.09,0.0,0.0,18.78,130902.4,0.0,0.0,26.26,422728.46
2025-06-09 03:40:00,2025-06-09,03:40:00,98.68,871507.83,41.17,938017.26,43.16,851368.3,53.25,650672.63,0.0,0.0,108.72,845058.77,33.55,801775.66,0.0,0.0,18.98,130903.97,0.0,0.0,26.36,422730.55
2025-06-09 03:45:00,2025-06-09,03:45:00,97.8,871515.82,41.53,938020.71,44.31,851371.82,53.4,650676.46,0.0,0.0,108.23,845067.86,33.61,801778.74,0.0,0.0,19.43,130905.56,0.0,0.0,26.38,422732.79
2025-06-09 03:50:00,2025-06-09,03:50:00,97.18,871523.73,43.95,938024.3,45.4,851375.65,52.81,650681.26,0.0,0.0,109.58,845077.02,35.27,801781.79,0.0,0.0,19.0,130907.14,0.0,0.0,26.37,422735.02
2025-06-09 03:55:00,2025-06-09,03:55:00,97.76,871531.97,42.72,938028.01,44.0,851379.5,53.43,650685.75,0.0,0.0,109.15,845086.69,34.05,801784.85,0.0,0.0,18.98,130908.8,0.0,0.0,26.31,422737.32
2025-06-09 04:00:00,2025-06-09,04:00:00,98.07,871540.46,44.14,938031.73,43.34,851383.34,53.8,650690.21,0.0,0.0,105.47,845095.25,33.1,801787.3,0.0,0.0,19.08,130910.28,0.0,0.0,26.35,422739.35
2025-06-09 04:05:00,2025-06-09,04:05:00,98.07,871548.64,43.45,938035.31,42.04,851387.18,53.19,650694.7,0.0,0.0,105.06,845103.68,33.4,801790.37,0.0,0.0,19.05,130911.8,0.0,0.0,26.27,422741.59
2025-06-09 04:10:00,2025-06-09,04:10:00,98.8,871555.6,42.45,938038.7,43.4,851390.33,53.14,650698.86,0.0,0.0,108.86,845112.62,34.37,801793.26,0.0,0.0,19.02,130913.4,0.0,0.0,26.24,422743.98
2025-06-09 04:15:00,2025-06-09,04:15:00,98.26,871565.4,46.99,938042.74,44.8,851394.26,53.13,650703.43,0.0,0.0,109.75,845122.09,38.89,801796.26,0.0,0.0,19.37,130915.1,0.0,0.0,26.38,422746.07
2025-06-09 04:20:00,2025-06-09,04:20:00,97.66,871573.61,42.27,938046.46,44.88,851397.73,51.78,650707.5,0.0,0.0,110.47,845131.44,35.24,801798.95,0.0,0.0,18.98,130916.6,0.0,0.0,26.32,422748.15
2025-06-09 04:25:00,2025-06-09,04:25:00,97.94,871582.24,41.14,938049.65,42.61,851401.31,52.85,650711.76,0.0,0.0,105.21,845140.6,33.28,801801.71,0.0,0.0,19.19,130918.2,0.0,0.0,26.26,422750.38
2025-06-09 04:30:00,2025-06-09,04:30:00,97.76,871590.06,41.33,938053.34,44.01,851405.04,54.11,650716.46,0.0,0.0,103.41,845148.45,33.82,801804.26,0.0,0.0,19.05,130919.8,0.0,0.0,26.71,422752.62
2025-06-09 04:35:00,2025-06-09,04:35:00,97.84,871598.06,41.16,938056.96,43.83,851408.93,56.0,650720.95,0.0,0.0,107.06,845158.6,33.01,801807.44,0.0,0.0,19.0,130921.4,0.0,0.0,26.25,422754.87
2025-06-09 04:40:00,2025-06-09,04:40:00,97.57,871606.06,42.02,938060.38,43.8,851412.45,57.77,650725.92,0.0,0.0,108.69,845166.05,35.01,801810.33,0.0,0.0,19.02,130923.1,0.0,0.0,26.4,422756.85
2025-06-09 04:45:00,2025-06-09,04:45:00,97.08,871613.79,41.3,938064.4,43.34,851415.98,59.59,650730.96,0.0,0.0,111.3,845176.06,34.73,801813.17,0.0,0.0,19.38,130924.68,0.0,0.0,26.43,422759.34
2025-06-09 04:50:00,2025-06-09,04:50:00,96.8,871621.98,40.94,938067.5,43.92,851419.5,59.75,650735.35,0.0,0.0,110.43,845185.47,33.91,801815.84,0.0,0.0,19.11,130926.2,0.0,0.0,26.62,422761.42
2025-06-09 04:55:00,2025-06-09,04:55:00,97.46,871630.32,41.31,938070.81,42.98,851423.01,61.88,650740.54,0.0,0.0,109.22,845194.6,33.21,801818.54,0.0,0.0,19.16,130927.8,0.0,0.0,26.57,422763.59
2025-06-09 05:00:00,2025-06-09,05:00:00,97.21,871637.72,43.46,938074.23,46.55,851426.85,61.19,650745.9,0.0,0.0,105.41,845203.17,33.99,801821.48,0.0,0.0,19.09,130929.4,0.0,0.0,26.46,422765.75
2025-06-09 05:05:00,2025-06-09,05:05:00,97.36,871646.6,42.11,938077.57,46.84,851430.85,60.61,650750.71,0.0,0.0,105.53,845212.14,33.92,801824.28,0.0,0.0,19.1,130931.1,0.0,0.0,26.17,422767.98
2025-06-09 05:10:00,2025-06-09,05:10:00,98.9,871654.38,41.87,938081.16,49.38,851434.61,59.98,650755.5,0.0,0.0,108.95,845221.29,33.86,801827.0,0.0,0.0,19.41,130932.54,0.0,0.0,26.45,422770.23
2025-06-09 05:15:00,2025-06-09,05:15:00,98.31,871662.06,40.84,938084.46,49.38,851439.01,60.49,650760.58,0.0,0.0,105.93,845229.47,32.87,801829.73,0.0,0.0,19.1,130934.14,0.0,0.0,26.48,422772.31
2025-06-09 05:20:00,2025-06-09,05:20:00,97.21,871669.87,42.18,938087.88,50.39,851442.85,60.69,650765.75,0.0,0.0,109.13,845239.55,32.99,801832.6,0.0,0.0,19.39,130935.74,0.0,0.0,26.39,422774.54
2025-06-09 05:25:00,2025-06-09,05:25:00,99.94,871678.43,39.98,938091.36,49.56,851447.02,62.27,650770.85,0.0,0.0,107.12,845248.18,32.32,801835.5,0.0,0.0,19.16,130937.37,0.0,0.0,24.46,422776.79
2025-06-09 05:30:00,2025-06-09,05:30:00,98.48,871686.25,40.58,938094.7,50.31,851451.17,65.15,650776.06,0.0,0.0,104.55,845256.05,32.74,801837.95,0.0,0.0,19.12,130938.97,0.0,0.0,28.41,422778.87
2025-06-09 05:35:00,2025-06-09,05:35:00,97.68,871695.34,43.66,938098.29,49.52,851455.33,67.0,650781.75,0.0,0.0,100.91,845265.7,35.82,801840.71,0.0,0.0,19.12,130940.6,0.0,0.0,23.32,422780.95
2025-06-09 05:40:00,2025-06-09,05:40:00,98.05,871703.53,41.2,938101.74,51.45,851459.5,66.55,650787.17,0.0,0.0,107.79,845275.01,34.72,801843.9,0.0,0.0,19.15,130942.14,0.0,0.0,24.46,422782.98
2025-06-09 05:45:00,2025-06-09,05:45:00,96.9,871711.45,46.31,938105.18,48.63,851463.98,67.01,650792.94,0.0,0.0,109.79,845283.81,36.69,801846.39,0.0,0.0,19.06,130943.7,0.0,0.0,25.72,422785.42
2025-06-09 05:50:00,2025-06-09,05:50:00,97.14,871720.43,58.96,938110.22,49.4,851468.35,72.66,650799.15,0.0,0.0,116.7,845294.2,50.53,801850.53,0.0,0.0,19.58,130945.45,0.0,0.0,24.62,422787.83
2025-06-09 05:55:00,2025-06-09,05:55:00,97.58,871728.75,56.78,938114.62,50.2,851472.29,74.08,650805.1,0.0,0.0,111.32,845303.03,48.58,801854.62,0.0,0.0,19.18,130947.0,0.0,0.0,30.07,422790.07
2025-06-09 06:00:00,2025-06-09,06:00:00,97.4,871736.02,54.96,938119.65,51.09,851476.46,73.45,650811.18,0.0,0.0,124.75,845312.67,44.39,801858.6,0.0,0.0,19.03,130948.67,0.0,0.0,31.47,422792.46
2025-06-09 06:05:00,2025-06-09,06:05:00,98.52,871745.13,45.0,938123.23,51.98,851480.62,72.75,650817.36,0.0,0.0,120.92,845323.02,33.0,801861.9,0.0,0.0,19.0,130950.25,0.0,0.0,28.57,422795.03
